uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PE,OUTRAS,IGNORADO,"90 - 99",M,1
PE,OUTRAS,OUTRO,"90 - 99",F,5
PE,OUTRAS,OUTRO,"90 - 99",M,1
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
PE,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
PE,COVID,DOMICILIO,"90 - 99",F,2
PE,COVID,HOSPITAL,"90 - 99",F,88
PE,COVID,HOSPITAL,"90 - 99",M,68
PE,COVID,IGNORADO,"90 - 99",F,3
PE,COVID,IGNORADO,"90 - 99",M,1
PE,COVID,OUTRO,"90 - 99",F,1
PE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PE,INDETERMINADA,DOMICILIO,"90 - 99",F,11
PE,INDETERMINADA,DOMICILIO,"90 - 99",M,6
PE,INDETERMINADA,HOSPITAL,"90 - 99",F,4
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,16
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,9
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,29
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,13
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
PE,PNEUMONIA,DOMICILIO,"90 - 99",F,16
PE,PNEUMONIA,DOMICILIO,"90 - 99",M,11
PE,PNEUMONIA,HOSPITAL,"90 - 99",F,83
PE,PNEUMONIA,HOSPITAL,"90 - 99",M,44
PE,PNEUMONIA,IGNORADO,"90 - 99",F,1
PE,PNEUMONIA,IGNORADO,"90 - 99",M,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
PE,SEPTICEMIA,DOMICILIO,"90 - 99",F,18
PE,SEPTICEMIA,DOMICILIO,"90 - 99",M,14
PE,SEPTICEMIA,HOSPITAL,"90 - 99",F,106
PE,SEPTICEMIA,HOSPITAL,"90 - 99",M,57
PE,SEPTICEMIA,IGNORADO,"90 - 99",F,1
PE,SEPTICEMIA,IGNORADO,"90 - 99",M,1
PE,SEPTICEMIA,OUTRO,"90 - 99",F,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PE,SRAG,DOMICILIO,"90 - 99",M,3
PE,SRAG,HOSPITAL,"90 - 99",F,24
PE,SRAG,HOSPITAL,"90 - 99",M,18
PI,OUTRAS,DOMICILIO,"90 - 99",F,43
PI,OUTRAS,DOMICILIO,"90 - 99",M,41
PI,OUTRAS,HOSPITAL,"90 - 99",F,12
PI,OUTRAS,HOSPITAL,"90 - 99",M,14
PI,OUTRAS,OUTRO,"90 - 99",F,2
PI,COVID,DOMICILIO,"90 - 99",F,2
PI,COVID,HOSPITAL,"90 - 99",F,7
PI,COVID,HOSPITAL,"90 - 99",M,11
PI,INDETERMINADA,HOSPITAL,"90 - 99",F,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,7
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,3
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,4
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,3
PI,PNEUMONIA,DOMICILIO,"90 - 99",F,7
PI,PNEUMONIA,DOMICILIO,"90 - 99",M,5
PI,PNEUMONIA,HOSPITAL,"90 - 99",F,14
PI,PNEUMONIA,HOSPITAL,"90 - 99",M,17
PI,PNEUMONIA,OUTRO,"90 - 99",M,1
PI,SEPTICEMIA,HOSPITAL,"90 - 99",F,4
PI,SEPTICEMIA,HOSPITAL,"90 - 99",M,3
PR,OUTRAS,DOMICILIO,"90 - 99",F,211
PR,OUTRAS,DOMICILIO,"90 - 99",M,140
PR,OUTRAS,HOSPITAL,"90 - 99",F,177
PR,OUTRAS,HOSPITAL,"90 - 99",I,1
PR,OUTRAS,HOSPITAL,"90 - 99",M,107
PR,OUTRAS,OUTRO,"90 - 99",F,18
PR,OUTRAS,OUTRO,"90 - 99",M,9
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,18
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
PR,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
PR,COVID,DOMICILIO,"90 - 99",F,9
PR,COVID,DOMICILIO,"90 - 99",M,11
PR,COVID,HOSPITAL,"90 - 99",F,146
PR,COVID,HOSPITAL,"90 - 99",M,147
PR,COVID,OUTRO,"90 - 99",F,1
PR,COVID,OUTRO,"90 - 99",M,1
PR,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,17
PR,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
PR,COVID,VIA_PUBLICA,"90 - 99",F,1
PR,INDETERMINADA,DOMICILIO,"90 - 99",F,8
PR,INDETERMINADA,DOMICILIO,"90 - 99",M,5
PR,INDETERMINADA,HOSPITAL,"90 - 99",F,1
PR,INDETERMINADA,OUTRO,"90 - 99",F,1
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,15
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,4
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,25
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,22
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PR,PNEUMONIA,DOMICILIO,"90 - 99",F,15
PR,PNEUMONIA,DOMICILIO,"90 - 99",M,9
PR,PNEUMONIA,HOSPITAL,"90 - 99",F,88
PR,PNEUMONIA,HOSPITAL,"90 - 99",M,69
PR,PNEUMONIA,OUTRO,"90 - 99",F,3
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PR,SEPTICEMIA,DOMICILIO,"90 - 99",F,12
PR,SEPTICEMIA,DOMICILIO,"90 - 99",M,2
PR,SEPTICEMIA,HOSPITAL,"90 - 99",F,90
PR,SEPTICEMIA,HOSPITAL,"90 - 99",M,35
PR,SEPTICEMIA,OUTRO,"90 - 99",F,2
PR,SEPTICEMIA,OUTRO,"90 - 99",M,1
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,9
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PR,SRAG,DOMICILIO,"90 - 99",M,1
PR,SRAG,HOSPITAL,"90 - 99",F,1
PR,SRAG,HOSPITAL,"90 - 99",M,1
PR,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
RJ,OUTRAS,DOMICILIO,"90 - 99",F,458
RJ,OUTRAS,DOMICILIO,"90 - 99",M,186
RJ,OUTRAS,HOSPITAL,"90 - 99",F,405
RJ,OUTRAS,HOSPITAL,"90 - 99",M,179
RJ,OUTRAS,IGNORADO,"90 - 99",F,8
RJ,OUTRAS,IGNORADO,"90 - 99",M,1
RJ,OUTRAS,OUTRO,"90 - 99",F,33
RJ,OUTRAS,OUTRO,"90 - 99",M,5
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,125
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,47
RJ,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
RJ,COVID,DOMICILIO,"90 - 99",F,9
RJ,COVID,DOMICILIO,"90 - 99",M,3
RJ,COVID,HOSPITAL,"90 - 99",F,390
RJ,COVID,HOSPITAL,"90 - 99",M,231
RJ,COVID,OUTRO,"90 - 99",F,2
RJ,COVID,OUTRO,"90 - 99",M,1
RJ,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,16
RJ,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
RJ,INDETERMINADA,DOMICILIO,"90 - 99",F,24
RJ,INDETERMINADA,DOMICILIO,"90 - 99",M,9
RJ,INDETERMINADA,HOSPITAL,"90 - 99",F,11
RJ,INDETERMINADA,HOSPITAL,"90 - 99",M,3
RJ,INDETERMINADA,OUTRO,"90 - 99",F,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,16
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,14
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,91
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,39
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,21
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,10
RJ,PNEUMONIA,DOMICILIO,"90 - 99",F,28
RJ,PNEUMONIA,DOMICILIO,"90 - 99",M,14
RJ,PNEUMONIA,HOSPITAL,"90 - 99",F,341
RJ,PNEUMONIA,HOSPITAL,"90 - 99",M,181
RJ,PNEUMONIA,IGNORADO,"90 - 99",F,2
RJ,PNEUMONIA,IGNORADO,"90 - 99",M,1
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,56
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,24
RJ,SEPTICEMIA,DOMICILIO,"90 - 99",F,17
RJ,SEPTICEMIA,DOMICILIO,"90 - 99",M,5
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",F,296
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",M,131
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,53
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,15
RJ,SRAG,DOMICILIO,"90 - 99",F,1
RJ,SRAG,HOSPITAL,"90 - 99",F,8
RJ,SRAG,HOSPITAL,"90 - 99",M,5
RJ,SRAG,OUTRO,"90 - 99",M,1
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
RN,OUTRAS,DOMICILIO,"90 - 99",F,81
RN,OUTRAS,DOMICILIO,"90 - 99",M,41
RN,OUTRAS,HOSPITAL,"90 - 99",F,36
RN,OUTRAS,HOSPITAL,"90 - 99",M,24
RN,OUTRAS,OUTRO,"90 - 99",F,1
RN,OUTRAS,OUTRO,"90 - 99",M,2
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
RN,COVID,DOMICILIO,"90 - 99",F,2
RN,COVID,DOMICILIO,"90 - 99",M,1
RN,COVID,HOSPITAL,"90 - 99",F,42
RN,COVID,HOSPITAL,"90 - 99",M,33
RN,INDETERMINADA,DOMICILIO,"90 - 99",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,7
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,9
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,8
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,5
RN,PNEUMONIA,DOMICILIO,"90 - 99",F,14
RN,PNEUMONIA,DOMICILIO,"90 - 99",M,8
RN,PNEUMONIA,HOSPITAL,"90 - 99",F,48
RN,PNEUMONIA,HOSPITAL,"90 - 99",M,27
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RN,SEPTICEMIA,DOMICILIO,"90 - 99",F,4
RN,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
RN,SEPTICEMIA,HOSPITAL,"90 - 99",F,15
RN,SEPTICEMIA,HOSPITAL,"90 - 99",M,13
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RN,SRAG,HOSPITAL,"90 - 99",F,2
RO,OUTRAS,DOMICILIO,"90 - 99",F,22
RO,OUTRAS,DOMICILIO,"90 - 99",M,17
RO,OUTRAS,HOSPITAL,"90 - 99",F,9
RO,OUTRAS,HOSPITAL,"90 - 99",M,15
RO,OUTRAS,OUTRO,"90 - 99",F,1
RO,OUTRAS,OUTRO,"90 - 99",M,1
RO,COVID,DOMICILIO,"90 - 99",F,2
RO,COVID,DOMICILIO,"90 - 99",M,2
RO,COVID,HOSPITAL,"90 - 99",F,20
RO,COVID,HOSPITAL,"90 - 99",M,30
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,5
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,4
RO,PNEUMONIA,DOMICILIO,"90 - 99",F,2
RO,PNEUMONIA,HOSPITAL,"90 - 99",F,10
RO,PNEUMONIA,HOSPITAL,"90 - 99",M,7
RO,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
RO,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
RO,SEPTICEMIA,HOSPITAL,"90 - 99",F,3
RO,SEPTICEMIA,HOSPITAL,"90 - 99",M,5
RR,OUTRAS,DOMICILIO,"90 - 99",F,2
RR,OUTRAS,DOMICILIO,"90 - 99",M,3
RR,OUTRAS,HOSPITAL,"90 - 99",F,3
RR,OUTRAS,HOSPITAL,"90 - 99",M,2
RR,COVID,HOSPITAL,"90 - 99",F,1
RR,COVID,HOSPITAL,"90 - 99",M,3
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,1
RR,PNEUMONIA,DOMICILIO,"90 - 99",F,1
RR,PNEUMONIA,HOSPITAL,"90 - 99",F,5
RR,PNEUMONIA,HOSPITAL,"90 - 99",M,2
RR,SEPTICEMIA,HOSPITAL,"90 - 99",F,1
RR,SEPTICEMIA,HOSPITAL,"90 - 99",M,1
RS,OUTRAS,DOMICILIO,"90 - 99",F,281
RS,OUTRAS,DOMICILIO,"90 - 99",M,138
RS,OUTRAS,HOSPITAL,"90 - 99",F,298
RS,OUTRAS,HOSPITAL,"90 - 99",I,1
RS,OUTRAS,HOSPITAL,"90 - 99",M,118
RS,OUTRAS,IGNORADO,"90 - 99",F,11
RS,OUTRAS,IGNORADO,"90 - 99",I,1
RS,OUTRAS,IGNORADO,"90 - 99",M,10
RS,OUTRAS,OUTRO,"90 - 99",F,24
RS,OUTRAS,OUTRO,"90 - 99",M,10
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,46
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,28
RS,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
RS,COVID,DOMICILIO,"90 - 99",F,16
RS,COVID,DOMICILIO,"90 - 99",M,14
RS,COVID,HOSPITAL,"90 - 99",F,275
RS,COVID,HOSPITAL,"90 - 99",I,1
RS,COVID,HOSPITAL,"90 - 99",M,157
RS,COVID,IGNORADO,"90 - 99",F,13
RS,COVID,IGNORADO,"90 - 99",M,6
RS,COVID,OUTRO,"90 - 99",F,3
RS,COVID,OUTRO,"90 - 99",M,1
RS,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,18
RS,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
RS,COVID,VIA_PUBLICA,"90 - 99",M,1
RS,INDETERMINADA,DOMICILIO,"90 - 99",F,11
RS,INDETERMINADA,DOMICILIO,"90 - 99",M,3
RS,INDETERMINADA,HOSPITAL,"90 - 99",F,1
RS,INDETERMINADA,HOSPITAL,"90 - 99",M,1
RS,INDETERMINADA,IGNORADO,"90 - 99",F,1
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,17
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,8
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,60
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,28
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,8
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,11
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RS,PNEUMONIA,DOMICILIO,"90 - 99",F,18
RS,PNEUMONIA,DOMICILIO,"90 - 99",M,10
RS,PNEUMONIA,HOSPITAL,"90 - 99",F,199
RS,PNEUMONIA,HOSPITAL,"90 - 99",I,1
RS,PNEUMONIA,HOSPITAL,"90 - 99",M,125
RS,PNEUMONIA,IGNORADO,"90 - 99",F,2
RS,PNEUMONIA,IGNORADO,"90 - 99",M,4
RS,PNEUMONIA,OUTRO,"90 - 99",F,7
RS,PNEUMONIA,OUTRO,"90 - 99",M,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,11
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,10
RS,SEPTICEMIA,DOMICILIO,"90 - 99",F,10
RS,SEPTICEMIA,DOMICILIO,"90 - 99",M,4
RS,SEPTICEMIA,HOSPITAL,"90 - 99",F,146
RS,SEPTICEMIA,HOSPITAL,"90 - 99",M,61
RS,SEPTICEMIA,IGNORADO,"90 - 99",F,7
RS,SEPTICEMIA,IGNORADO,"90 - 99",M,1
RS,SEPTICEMIA,OUTRO,"90 - 99",F,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,11
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RS,SRAG,HOSPITAL,"90 - 99",F,2
RS,SRAG,HOSPITAL,"90 - 99",M,1
SC,OUTRAS,DOMICILIO,"90 - 99",F,126
SC,OUTRAS,DOMICILIO,"90 - 99",M,65
SC,OUTRAS,HOSPITAL,"90 - 99",F,121
SC,OUTRAS,HOSPITAL,"90 - 99",M,74
SC,OUTRAS,OUTRO,"90 - 99",F,10
SC,OUTRAS,OUTRO,"90 - 99",M,3
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
SC,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
SC,COVID,DOMICILIO,"90 - 99",F,8
SC,COVID,DOMICILIO,"90 - 99",M,6
SC,COVID,HOSPITAL,"90 - 99",F,101
SC,COVID,HOSPITAL,"90 - 99",M,70
SC,COVID,OUTRO,"90 - 99",F,2
SC,COVID,OUTRO,"90 - 99",M,1
SC,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SC,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
SC,INDETERMINADA,DOMICILIO,"90 - 99",F,3
SC,INDETERMINADA,DOMICILIO,"90 - 99",M,2
SC,INDETERMINADA,HOSPITAL,"90 - 99",F,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,12
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,10
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,25
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,17
SC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,3
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SC,PNEUMONIA,DOMICILIO,"90 - 99",F,21
SC,PNEUMONIA,DOMICILIO,"90 - 99",M,6
SC,PNEUMONIA,HOSPITAL,"90 - 99",F,65
SC,PNEUMONIA,HOSPITAL,"90 - 99",M,39
SC,PNEUMONIA,OUTRO,"90 - 99",M,2
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
SC,SEPTICEMIA,DOMICILIO,"90 - 99",F,8
SC,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
SC,SEPTICEMIA,HOSPITAL,"90 - 99",F,52
SC,SEPTICEMIA,HOSPITAL,"90 - 99",M,14
SC,SEPTICEMIA,IGNORADO,"90 - 99",M,1
SC,SRAG,HOSPITAL,"90 - 99",M,2
SE,OUTRAS,DOMICILIO,"90 - 99",F,32
SE,OUTRAS,DOMICILIO,"90 - 99",M,20
SE,OUTRAS,HOSPITAL,"90 - 99",F,14
SE,OUTRAS,HOSPITAL,"90 - 99",M,4
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,21
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,16
SE,COVID,DOMICILIO,"90 - 99",F,2
SE,COVID,DOMICILIO,"90 - 99",M,1
SE,COVID,HOSPITAL,"90 - 99",F,26
SE,COVID,HOSPITAL,"90 - 99",M,11
SE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SE,INDETERMINADA,DOMICILIO,"90 - 99",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,5
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,3
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,3
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
SE,PNEUMONIA,DOMICILIO,"90 - 99",F,3
SE,PNEUMONIA,DOMICILIO,"90 - 99",M,3
SE,PNEUMONIA,HOSPITAL,"90 - 99",F,8
SE,PNEUMONIA,HOSPITAL,"90 - 99",M,12
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
SE,SEPTICEMIA,DOMICILIO,"90 - 99",F,3
SE,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
SE,SEPTICEMIA,HOSPITAL,"90 - 99",F,5
SE,SEPTICEMIA,HOSPITAL,"90 - 99",M,4
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SE,SEPTICEMIA,VIA_PUBLICA,"90 - 99",M,1
SE,SRAG,HOSPITAL,"90 - 99",M,1
SP,OUTRAS,DOMICILIO,"90 - 99",F,814
SP,OUTRAS,DOMICILIO,"90 - 99",I,6
SP,OUTRAS,DOMICILIO,"90 - 99",M,426
SP,OUTRAS,HOSPITAL,"90 - 99",F,919
SP,OUTRAS,HOSPITAL,"90 - 99",I,5
SP,OUTRAS,HOSPITAL,"90 - 99",M,488
SP,OUTRAS,IGNORADO,"90 - 99",F,5
SP,OUTRAS,IGNORADO,"90 - 99",I,38
SP,OUTRAS,IGNORADO,"90 - 99",M,2
SP,OUTRAS,OUTRO,"90 - 99",F,81
SP,OUTRAS,OUTRO,"90 - 99",I,1
SP,OUTRAS,OUTRO,"90 - 99",M,34
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,141
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",I,3
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,56
SP,OUTRAS,POSTO_SAUDE,"90 - 99",F,3
SP,OUTRAS,POSTO_SAUDE,"90 - 99",M,3
SP,OUTRAS,SAMU,"90 - 99",M,2
SP,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
SP,OUTRAS,VIA_PUBLICA,"90 - 99",M,2
SP,COVID,DOMICILIO,"90 - 99",F,21
SP,COVID,DOMICILIO,"90 - 99",M,20
SP,COVID,HOSPITAL,"90 - 99",F,786
SP,COVID,HOSPITAL,"90 - 99",M,547
SP,COVID,IGNORADO,"90 - 99",F,6
SP,COVID,IGNORADO,"90 - 99",M,3
SP,COVID,OUTRO,"90 - 99",F,9
SP,COVID,OUTRO,"90 - 99",M,2
SP,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,27
SP,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,15
SP,COVID,POSTO_SAUDE,"90 - 99",F,1
SP,COVID,POSTO_SAUDE,"90 - 99",M,1
SP,INDETERMINADA,DOMICILIO,"90 - 99",F,16
SP,INDETERMINADA,DOMICILIO,"90 - 99",M,6
SP,INDETERMINADA,HOSPITAL,"90 - 99",F,8
SP,INDETERMINADA,HOSPITAL,"90 - 99",M,1
SP,INDETERMINADA,OUTRO,"90 - 99",F,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,55
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,28
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,219
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,101
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,12
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,5
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,16
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"90 - 99",F,1
SP,PNEUMONIA,DOMICILIO,"90 - 99",F,66
SP,PNEUMONIA,DOMICILIO,"90 - 99",M,43
SP,PNEUMONIA,HOSPITAL,"90 - 99",F,799
SP,PNEUMONIA,HOSPITAL,"90 - 99",M,493
SP,PNEUMONIA,IGNORADO,"90 - 99",F,4
SP,PNEUMONIA,OUTRO,"90 - 99",F,19
SP,PNEUMONIA,OUTRO,"90 - 99",M,9
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,38
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,22
SP,PNEUMONIA,POSTO_SAUDE,"90 - 99",F,2
SP,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
SP,SEPTICEMIA,DOMICILIO,"90 - 99",F,37
SP,SEPTICEMIA,DOMICILIO,"90 - 99",M,15
SP,SEPTICEMIA,HOSPITAL,"90 - 99",F,571
SP,SEPTICEMIA,HOSPITAL,"90 - 99",M,233
SP,SEPTICEMIA,IGNORADO,"90 - 99",M,2
SP,SEPTICEMIA,OUTRO,"90 - 99",F,5
SP,SEPTICEMIA,OUTRO,"90 - 99",M,3
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,18
